ID,data_field,Data Set,data_structure,Data Structure Type,Data Type,Length
3339,B_TERMINAL_TYPE_CD,DDS,B_TERMINAL_TYPE,MODEL_STRUCTURE,VARCHAR2,3
5686,B_TERMINAL_TYPE_CD,DDS,FINANCIAL_UNIT_TYPE,MODEL_STRUCTURE,VARCHAR2,3
3340,B_TERMINAL_TYPE_DESC,DDS,B_TERMINAL_TYPE,MODEL_STRUCTURE,VARCHAR2,100
5345,B_TERMINATION_DT,DDS,EMPLOYEE,MODEL_STRUCTURE,DATE,0
2915,B_TICKET_DEAL_MARKET_FX_AMT,DDS,B_FX_EXCHANGE,MODEL_STRUCTURE,NUMBER,0
2916,B_TICKET_DEAL_MARKET_FX_NO,DDS,B_FX_EXCHANGE,MODEL_STRUCTURE,VARCHAR2,32
14507,B_TOTAL_ASSETS_AMT,DDS,DELETED_CORPORATE_CUSTOMER,MODEL_STRUCTURE,NUMBER,0
2979,B_TOTAL_ASSETS_DT,DDS,B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,DATE,0
14446,B_TOTAL_ASSETS_DT,DDS,DELETED_B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,DATE,0
14508,B_TOTAL_ASSETS_DT,DDS,DELETED_CORPORATE_CUSTOMER,MODEL_STRUCTURE,DATE,0
6358,B_TOTAL_DRAWN_AMT,DDS,LOAN_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
4306,B_TOTAL_FEES_AMT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
4307,B_TOTAL_PAID_INTEREST_AMT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
5224,B_TOTAL_PAID_PREMIUM_AMT,DDS,DELETED_B_CARD_INSURANCE,MODEL_STRUCTURE,NUMBER,0
3247,B_TOTAL_PROV_AMT,DDS,B_PROVISION,MODEL_STRUCTURE,NUMBER,0
2980,B_TRADE_REGISTRY_NO,DDS,B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,32
3209,B_TRADE_REGISTRY_NO,DDS,B_PROFESSIONAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,32
14447,B_TRADE_REGISTRY_NO,DDS,DELETED_B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,32
14481,B_TRADE_REGISTRY_NO,DDS,DELETED_B_PROFESSIONAL_CUSTOME,MODEL_STRUCTURE,VARCHAR2,32
14509,B_TRADE_REGISTRY_NO,DDS,DELETED_CORPORATE_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,32
4265,B_TRANSACT_CONTRACT_NO,DDS,CORE_BANKING_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,32
4413,B_TRANSACT_CONTRACT_NO,DDS,CREDIT_CARD_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,32
6321,B_TRANSACT_CONTRACT_NO,DDS,LOAN_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,32
3351,B_TRANSACT_TRANSFER_INVEST_FLG,DDS,B_TRANSACTION_INVESTMENT_FUND,MODEL_STRUCTURE,VARCHAR2,1
13706,B_TRANSACT_TRANSFER_INVEST_FLG,DDS,DELETED_B_TRANSACT_INVEST_FUND,MODEL_STRUCTURE,VARCHAR2,1
3054,B_TRANSACTION_ACCTING_BRANCH_ID,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,VARCHAR2,32
3055,B_TRANSACTION_ACCTING_BRANCH_RK,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,RAW,16
3273,B_TRANSACTION_BRANCH_ID,DDS,B_REFUNDED,MODEL_STRUCTURE,VARCHAR2,32
3349,B_TRANSACTION_BRANCH_ID,DDS,B_TRANSACTION_INVESTMENT_FUND,MODEL_STRUCTURE,VARCHAR2,32
13704,B_TRANSACTION_BRANCH_ID,DDS,DELETED_B_TRANSACT_INVEST_FUND,MODEL_STRUCTURE,VARCHAR2,32
3274,B_TRANSACTION_BRANCH_RK,DDS,B_REFUNDED,MODEL_STRUCTURE,RAW,16
5857,B_TRANSACTION_BRANCH_RK,DDS,GL_TRANSACTION_SUM,MODEL_STRUCTURE,RAW,16
3383,B_TRANSACTION_CLASS_CD,DDS,B_TRANSACTION_PAYMENT_F,MODEL_STRUCTURE,VARCHAR2,10
3056,B_TRANSACTION_CODE_CD,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,VARCHAR2,10
3342,B_TRANSACTION_CODE_CD,DDS,B_TRANSACTION_CODE,MODEL_STRUCTURE,VARCHAR2,10
3343,B_TRANSACTION_CODE_DESC,DDS,B_TRANSACTION_CODE,MODEL_STRUCTURE,VARCHAR2,100
5858,B_TRANSACTION_DIRECTION_CD,DDS,GL_TRANSACTION_SUM,MODEL_STRUCTURE,VARCHAR2,10
3384,B_TRANSACTION_DOCUMENT_TYPE_CD,DDS,B_TRANSACTION_PAYMENT_F,MODEL_STRUCTURE,VARCHAR2,3
4264,B_TRANSACTION_EMPLOYEE_RK,DDS,CORE_BANKING_ACCOUNT,MODEL_STRUCTURE,RAW,16
4412,B_TRANSACTION_EMPLOYEE_RK,DDS,CREDIT_CARD_ACCOUNT,MODEL_STRUCTURE,RAW,16
6320,B_TRANSACTION_EMPLOYEE_RK,DDS,LOAN_ACCOUNT,MODEL_STRUCTURE,RAW,16
3385,B_TRANSACTION_GRUP_ID,DDS,B_TRANSACTION_PAYMENT_F,MODEL_STRUCTURE,VARCHAR2,32
5859,B_TRANSACTION_GRUP_ID,DDS,GL_TRANSACTION_SUM,MODEL_STRUCTURE,VARCHAR2,32
3057,B_TRANSACTION_ID,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,VARCHAR2,32
3350,B_TRANSACTION_INVEST_FUND_CD,DDS,B_TRANSACTION_INVESTMENT_FUND,MODEL_STRUCTURE,VARCHAR2,20
3364,B_TRANSACTION_INVEST_FUND_CD,DDS,B_TRANSACTION_INVEST_FUND,MODEL_STRUCTURE,VARCHAR2,20
13705,B_TRANSACTION_INVEST_FUND_CD,DDS,DELETED_B_TRANSACT_INVEST_FUND,MODEL_STRUCTURE,VARCHAR2,20
3365,B_TRANSACTION_INVEST_FUND_DESC,DDS,B_TRANSACTION_INVEST_FUND,MODEL_STRUCTURE,VARCHAR2,100
3367,B_TRANSACTION_MESSAGE_TYPE_CD,DDS,B_TRANSACTION_MESSAGE_TYPE,MODEL_STRUCTURE,VARCHAR2,3
3058,B_TRANSACTION_NUMBER,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,VARCHAR2,32
3386,B_TRANSACTION_POSTED,DDS,B_TRANSACTION_PAYMENT_F,MODEL_STRUCTURE,VARCHAR2,3
3059,B_TRANSACTION_REFERENCE_TXT,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,VARCHAR2,100
3060,B_TRANSACTION_SERVICE_RK,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,RAW,16
3398,B_TRANSACTION_STATUS_CD,DDS,B_TRANSACTION_STATUS,MODEL_STRUCTURE,VARCHAR2,10
3399,B_TRANSACTION_STATUS_DESC,DDS,B_TRANSACTION_STATUS,MODEL_STRUCTURE,VARCHAR2,100
3061,B_TRANSACTION_TM,DDS,B_MOBILIS_TRANSACTIONS,MODEL_STRUCTURE,DATE,0
3387,B_TRANSACTION_TM,DDS,B_TRANSACTION_PAYMENT_F,MODEL_STRUCTURE,DATE,0
14510,B_TURNOVER_LCY_DT,DDS,DELETED_CORPORATE_CUSTOMER,MODEL_STRUCTURE,DATE,0
14542,B_UNAVAILABLE_RES_TAX_DOC_FLG,DDS,DELETED_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,1
4308,B_UNCONF_UNUSED_LIMIT_AMT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
6359,B_UNCONF_UNUSED_LIMIT_AMT,DDS,LOAN_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
4309,B_UPD_FOR OUTSTANDING_DT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,DATE,0
4440,B_UPD_FOR OUTSTANDING_DT,DDS,CREDIT_CARD_ACCOUNT_CHNG,MODEL_STRUCTURE,DATE,0
2871,B_UPDATE_FLG,DDS,B_FINANCIAL_SERVICE_USER,MODEL_STRUCTURE,VARCHAR2,1
14543,B_UPDATE_FLG,DDS,DELETED_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,1
2728,B_USER_CLASS_CD,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,VARCHAR2,3
2729,B_USER_CLOSE_DT,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,DATE,0
2872,B_USER_CLOSE_DT,DDS,B_FINANCIAL_SERVICE_USER,MODEL_STRUCTURE,DATE,0
2730,B_USER_INTERNAL_ORG_RK,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,RAW,16
2873,B_USER_NAME,DDS,B_FINANCIAL_SERVICE_USER,MODEL_STRUCTURE,VARCHAR2,100
2731,B_USER_NM,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,VARCHAR2,40
2732,B_USER_OPEN_DT,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,DATE,0
2874,B_USER_OPEN_DT,DDS,B_FINANCIAL_SERVICE_USER,MODEL_STRUCTURE,DATE,0
2733,B_USER_STATUS_CD,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,VARCHAR2,20
2875,B_USER_STATUS_CD,DDS,B_FINANCIAL_SERVICE_USER,MODEL_STRUCTURE,VARCHAR2,20
2734,B_USER_TYPE_CD,DDS,B_EMPLOYEE_USERID,MODEL_STRUCTURE,VARCHAR2,3
3330,B_WITHDRAWED_AMT,DDS,B_STRUCTURED_DEPOSITS_CHNG,MODEL_STRUCTURE,NUMBER,0
4310,B_WITHDRAWED_AMT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
3427,B_WO_ACCRUED_INTEREST_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3406,B_WO_APPROVAL_DT,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,DATE,0
3407,B_WO_APPROVAL_NUMBER,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,32
3408,B_WO_APPROVAL_OFFITER,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,32
3428,B_WO_COMMISSION_EIR_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3429,B_WO_COMMISSION_NONEIR_FEE_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3430,B_WO_COMMISSION_PAST_DUE_FLG,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,VARCHAR2,1
3431,B_WO_COMMISSION_PROV_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3409,B_WO_COMPETENCE,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,3
3432,B_WO_DISPOSAL_PRICE_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3433,B_WO_DT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,DATE,0
3410,B_WO_FILE_NAME,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,100
3434,B_WO_GROSS_OUTSTANDING_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3435,B_WO_IAS_DEFFERED_FEES_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3436,B_WO_IAS_INTEREST_ADJUST_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3437,B_WO_IAS_ON_BAL_INDIVIDUAL_PROV_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3438,B_WO_IAS_PROVISION_INTEREST_VAL_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3411,B_WO_INITIATING_DT,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,DATE,0
3439,B_WO_INSURANCE_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3440,B_WO_INTEREST_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3441,B_WO_INTEREST_PROV_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3412,B_WO_INVESTOR_CODE,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,32
3413,B_WO_OFFITER,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,32
3442,B_WO_OUTSTANDING_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3443,B_WO_OVL_LIMIT_FLG,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,VARCHAR2,1
3444,B_WO_PAST_DUE_INTEREST_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3414,B_WO_RISK_APPROVAL,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,3
3415,B_WO_STATUS,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,3
3416,B_WO_TYPE,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,VARCHAR2,10
3445,B_WO_TYPE,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,VARCHAR2,10
3446,B_WO_UNUSED_COMMISSION_EIR_AMT,DDS,B_WRITE_OFF_EVENT,MODEL_STRUCTURE,NUMBER,0
3417,B_WO_VALIDATION_DT,DDS,B_WRITE_OFF_BATCH_PROD_EVENT,MODEL_STRUCTURE,DATE,0
185,BALANCE,STAGE,STAGE.BFO_PCM_ACCOUNT_DW,MODEL_STRUCTURE,NUMBER,12
1141,BALANCE_ACY_AMT,DDS,ACCOUNT_DERIVED_BALANCE,MODEL_STRUCTURE,NUMBER,0
367,BALANCE_ADJ_AMT,DDS,ACCOUNT_BALANCE,MODEL_STRUCTURE,NUMBER,0
3601,BALANCE_ADJ_AMT,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,NUMBER,0
11008,BALANCE_ADJ_AMT,DM,V_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,NUMBER,0
11163,BALANCE_ADJ_AMT,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,NUMBER,0
5474,BALANCE_ADJUSTMENT_DT,DM,FGDB_CUSTOMER_DAILY_FACT,MODEL_STRUCTURE,DATE,0
5492,BALANCE_ADJUSTMENT_DT,DM,FGDB_CUSTOMER_MTH_FACT,MODEL_STRUCTURE,DATE,0
7690,BALANCE_ALLOC_PRIO_NO,DM,RW_GUARANTEE_ALLOCATION_CALC,MODEL_STRUCTURE,VARCHAR2,32
368,BALANCE_AMT,DDS,ACCOUNT_BALANCE,MODEL_STRUCTURE,NUMBER,0
2543,BALANCE_AMT,DDS,B_BANK_CARD_CHNG,MODEL_STRUCTURE,NUMBER,0
3326,BALANCE_AMT,DDS,B_STRUCTURED_DEPOSITS_CHNG,MODEL_STRUCTURE,NUMBER,0
3602,BALANCE_AMT,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,NUMBER,0
4291,BALANCE_AMT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
5761,BALANCE_AMT,DDS,GL_ACCOUNT_BALANCE,MODEL_STRUCTURE,NUMBER,0
11009,BALANCE_AMT,DM,V_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,NUMBER,0
11164,BALANCE_AMT,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,NUMBER,0
892,BALANCE_CORRECTION_REASON_CD,DDS,ACCOUNT_BALANCE_TRANSACTION,MODEL_STRUCTURE,VARCHAR2,20
2283,BALANCE_CORRECTION_REASON_CD,DDS,BALANCE_CORRECTION_REASON,MODEL_STRUCTURE,VARCHAR2,20
2284,BALANCE_CORRECTION_REASON_DESC,DDS,BALANCE_CORRECTION_REASON,MODEL_STRUCTURE,VARCHAR2,100
11010,BALANCE_CURRENCY_CD,DM,V_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,VARCHAR2,3
11165,BALANCE_CURRENCY_CD,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,VARCHAR2,3
414,BALANCE_DT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,DATE,0
599,BALANCE_DT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,DATE,0
1142,BALANCE_DT,DDS,ACCOUNT_DERIVED_BALANCE,MODEL_STRUCTURE,DATE,0
1868,BALANCE_DT,DM,ACCUM_ACCOUNT_DAILY_FACT,MODEL_STRUCTURE,DATE,0
1932,BALANCE_DT,DM,ACCUM_ACCOUNT_MTH_FACT,MODEL_STRUCTURE,DATE,0
2124,BALANCE_DT,DM,ALM_DEAL_DAILY_FACT,MODEL_STRUCTURE,DATE,0
2218,BALANCE_DT,DM,ALM_DEAL_MTH_FACT,MODEL_STRUCTURE,DATE,0
3623,BALANCE_DT,DM,CE_ALM_GL_PLANNING_ACCOUNT,MODEL_STRUCTURE,DATE,0
3639,BALANCE_DT,DM,CE_ALM_PLANNING_ACCOUNT,MODEL_STRUCTURE,DATE,0
3669,BALANCE_DT,DM,CE_GROUP_GL_ACCOUNT,MODEL_STRUCTURE,DATE,0
4567,BALANCE_DT,DM,CUSTOMER_BALANCE_DAILY_FACT,MODEL_STRUCTURE,DATE,0
4588,BALANCE_DT,DM,CUSTOMER_BALANCE_MTH_FACT,MODEL_STRUCTURE,DATE,0
4668,BALANCE_DT,DDS,CUSTOMER_DERIVED_BALANCE,MODEL_STRUCTURE,DATE,0
5244,BALANCE_DT,DDS,DELETED_CE_ALM_GL_PLANNING_ACC,MODEL_STRUCTURE,DATE,0
5475,BALANCE_DT,DM,FGDB_CUSTOMER_DAILY_FACT,MODEL_STRUCTURE,DATE,0
5493,BALANCE_DT,DM,FGDB_CUSTOMER_MTH_FACT,MODEL_STRUCTURE,DATE,0
11166,BALANCE_DT,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,DATE,0
11429,BALANCE_DT,DM,ACCOUNT_BALANCE_DAILY_FACT_OLD,MODEL_STRUCTURE,DATE,0
11800,BALANCE_DT,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,DATE,0
12781,BALANCE_DT,DM,ACCUM_ACCOUNT_DAILY_FACT_OLD,MODEL_STRUCTURE,DATE,0
12887,BALANCE_DT,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,DATE,0
3603,BALANCE_DTTM,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,DATE,0
1143,BALANCE_EUR_AMT,DDS,ACCOUNT_DERIVED_BALANCE,MODEL_STRUCTURE,NUMBER,0
4669,BALANCE_EUR_AMT,DDS,CUSTOMER_DERIVED_BALANCE,MODEL_STRUCTURE,NUMBER,0
1144,BALANCE_LCY_AMT,DDS,ACCOUNT_DERIVED_BALANCE,MODEL_STRUCTURE,NUMBER,0
4670,BALANCE_LCY_AMT,DDS,CUSTOMER_DERIVED_BALANCE,MODEL_STRUCTURE,NUMBER,0
7691,BALANCE_OCY_AMT,DM,RW_GUARANTEE_ALLOCATION_CALC,MODEL_STRUCTURE,NUMBER,0
340,BALANCE_TIME_SK,DM,ACCOUNTING_RECON_DAILY_CALC,MODEL_STRUCTURE,INTEGER,0
7692,BALANCE_TYPE,DM,RW_GUARANTEE_ALLOCATION_CALC,MODEL_STRUCTURE,VARCHAR2,40
1228,BALANCE_TYPE_CATEGORY_CD,DDS,ACCOUNT_FTP_ASSIGN,MODEL_STRUCTURE,VARCHAR2,3
2043,BALANCE_TYPE_CATEGORY_CD,DDS,AGGREGATE_FTP_ASSIGN,MODEL_STRUCTURE,VARCHAR2,3
2312,BALANCE_TYPE_CATEGORY_CD,DDS,BALANCE_TYPE_CATEGORY,MODEL_STRUCTURE,VARCHAR2,3
3640,BALANCE_TYPE_CATEGORY_CD,DM,CE_ALM_PLANNING_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,3
10643,BALANCE_TYPE_CATEGORY_CD,DDS,TRADE_FTP_ASSIGN,MODEL_STRUCTURE,VARCHAR2,3
2313,BALANCE_TYPE_CATEGORY_DESC,DDS,BALANCE_TYPE_CATEGORY,MODEL_STRUCTURE,VARCHAR2,100
369,BALANCE_TYPE_CD,DDS,ACCOUNT_BALANCE,MODEL_STRUCTURE,VARCHAR2,20
893,BALANCE_TYPE_CD,DDS,ACCOUNT_BALANCE_TRANSACTION,MODEL_STRUCTURE,VARCHAR2,20
1145,BALANCE_TYPE_CD,DDS,ACCOUNT_DERIVED_BALANCE,MODEL_STRUCTURE,VARCHAR2,20
2159,BALANCE_TYPE_CD,DM,ALM_DEAL_DIM,MODEL_STRUCTURE,VARCHAR2,20
2299,BALANCE_TYPE_CD,DDS,BALANCE_TYPE,MODEL_STRUCTURE,VARCHAR2,20
3604,BALANCE_TYPE_CD,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,VARCHAR2,20
3641,BALANCE_TYPE_CD,DM,CE_ALM_PLANNING_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,20
3670,BALANCE_TYPE_CD,DM,CE_GROUP_GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,20
4671,BALANCE_TYPE_CD,DDS,CUSTOMER_DERIVED_BALANCE,MODEL_STRUCTURE,VARCHAR2,20
9290,BALANCE_TYPE_CD,DDS,ACCOUNT_BAL_TYPE_FTP_ASSIGN,MODEL_STRUCTURE,VARCHAR2,20
10992,BALANCE_TYPE_CD,DM,V_BALANCE_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,20
11011,BALANCE_TYPE_CD,DM,V_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,VARCHAR2,20
11123,BALANCE_TYPE_CD,DM,BALANCE_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,20
2300,BALANCE_TYPE_DESC,DDS,BALANCE_TYPE,MODEL_STRUCTURE,VARCHAR2,100
10993,BALANCE_TYPE_DESC,DM,V_BALANCE_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
11124,BALANCE_TYPE_DESC,DM,BALANCE_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
2301,BALANCE_TYPE_ID,DDS,BALANCE_TYPE,MODEL_STRUCTURE,VARCHAR2,32
10994,BALANCE_TYPE_ID,DM,V_BALANCE_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,32
11126,BALANCE_TYPE_SK,DM,BALANCE_TYPE_DIM,MODEL_STRUCTURE,INTEGER,0
11168,BALANCE_TYPE_SK,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,INTEGER,0
2588,BANK_CARD_DESC,DDS,B_BANK_CARD_PRODUCT,MODEL_STRUCTURE,VARCHAR2,100
4873,BANK_COM_OFFER_AGREEM_FLG,DDS,CUSTOMER_MKTG_AGREEMENT,MODEL_STRUCTURE,VARCHAR2,1
13586,BANK_COM_OFFER_AGREEM_FLG,DDS,DELETED_CUSTOMER_MKTG_AGREEMEN,MODEL_STRUCTURE,VARCHAR2,1
14530,BANK_COM_OFFER_AGREEM_FLG,DDS,DELETED_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,1
2350,BANK_HOLDING_ROLE_CD,DDS,BANK_HOLDING_ROLE,MODEL_STRUCTURE,VARCHAR2,20
8052,BANK_HOLDING_ROLE_CD,DDS,TRADE,MODEL_STRUCTURE,VARCHAR2,20
8250,BANK_HOLDING_ROLE_CD,DDS,TRADE_POSITION,MODEL_STRUCTURE,VARCHAR2,20
2351,BANK_HOLDING_ROLE_DESC,DDS,BANK_HOLDING_ROLE,MODEL_STRUCTURE,VARCHAR2,100
10778,BANK_NM,DDS,CUSTOMER_OTHER_BANK_IBAN,MODEL_STRUCTURE,VARCHAR,100
9641,BANK_OFFB_GUAR_EUR_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
9642,BANK_OFFB_GUAR_LCY_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
9643,BANK_OFFB_GUAR_OCY_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
9644,BANK_ONB_GUAR_EUR_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
9645,BANK_ONB_GUAR_LCY_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
9646,BANK_ONB_GUAR_OCY_AMT,DM,ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
14199,BANK_SPECIAL_REL_TYPE _CD,DDS,CORPORATE_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,3
13947,BANK_SPECIAL_REL_TYPE_CD,DDS,BANK_SPECIAL_REL_TYPE,MODEL_STRUCTURE,VARCHAR2,3
13948,BANK_SPECIAL_REL_TYPE_DESC,DDS,BANK_SPECIAL_REL_TYPE,MODEL_STRUCTURE,VARCHAR2,100
6559,BAS_CLC_INT,OUTBOUND,OUTBOUND_TC_CONTRACTS,MODEL_STRUCTURE,VARCHAR2,10
6790,BAS_CLC_INT,OUTBOUND,OUTBOUND_TC_LEVEL,MODEL_STRUCTURE,VARCHAR2,10
2767,BASE_APR_RT,DDS,B_FACTORING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
3327,BASE_APR_RT,DDS,B_STRUCTURED_DEPOSITS_CHNG,MODEL_STRUCTURE,NUMBER,0
4292,BASE_APR_RT,DDS,CORE_BANKING_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
4434,BASE_APR_RT,DDS,CREDIT_CARD_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
6344,BASE_APR_RT,DDS,LOAN_ACCOUNT_CHNG,MODEL_STRUCTURE,NUMBER,0
1243,BASE_INTEREST_RT,DM,ACCOUNT_INTEREST_DIM,MODEL_STRUCTURE,NUMBER,0
2188,BASE_INTEREST_RT,DM,ALM_DEAL_INTEREST_DIM,MODEL_STRUCTURE,NUMBER,0
5556,BASE_INTEREST_RT,DDS,FINANCIAL_ACCOUNT_INTEREST,MODEL_STRUCTURE,NUMBER,0
8891,BASE_INTEREST_RT,DDS,WITHDRAWAL_USAGE_INTEREST,MODEL_STRUCTURE,NUMBER,0
10116,BASEL_COLLATERAL_TYPE_CD,DM,BASEL_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,20
10906,BASEL_COLLATERAL_TYPE_CD,DM,COLLATERAL_CLASSIFICATION_DIM,MODEL_STRUCTURE,VARCHAR2,20
10117,BASEL_COLLATERAL_TYPE_DESC,DM,BASEL_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
